NumPolys = 505

QuadrangleId = 0
11540 400 50.167 31.8

QuadrangleId = 380
n_id   x   y   z
11540 400 50.167 31.8
11438 328.5 50.167 31.8
8656 328.5 16 31.8
8698 400 16 31.8

QuadrangleId = 381
n_id   x   y   z
8698 400 16 31.8
8656 328.5 16 31.8
3920 328.5 -6.50003 31.8
4022 400 -6.50003 31.8

QuadrangleId = 382
n_id   x   y   z
30855 400 73.5 24
30702 328.5 73.5 24
30700 328.5 50.167 24
30853 400 50.167 24

QuadrangleId = 383
n_id   x   y   z
30853 400 50.167 24
30700 328.5 50.167 24
30371 328.5 16 24
30414 400 16 24

QuadrangleId = 384
n_id   x   y   z
30414 400 16 24
30371 328.5 16 24
8099 328.5 -6.50003 24
8201 400 -6.50003 24

QuadrangleId = 385
n_id   x   y   z
11440 328.5 73.5 31.8
11418 307.57 73.5 31.8
11416 307.57 50.012 31.8
11438 328.5 50.167 31.8

QuadrangleId = 386
n_id   x   y   z
11438 328.5 50.167 31.8
11416 307.57 50.012 31.8
8626 307.57 16 31.8
8656 328.5 16 31.8

QuadrangleId = 387
n_id   x   y   z
8656 328.5 16 31.8
8626 307.57 16 31.8
3886 307.57 -6.50003 31.8
3920 328.5 -6.50003 31.8

QuadrangleId = 388
n_id   x   y   z
11418 307.57 73.5 31.8
8665 293 73.5 31.8
8630 293 50.167 31.8
11416 307.57 50.012 31.8

QuadrangleId = 389
n_id   x   y   z
11416 307.57 50.012 31.8
8630 293 50.167 31.8
8636 293 16 31.7998
8626 307.57 16 31.8

QuadrangleId = 390
n_id   x   y   z
8626 307.57 16 31.8
8636 293 16 31.7998
142 293 -6.50003 31.8
3886 307.57 -6.50003 31.8

QuadrangleId = 391
n_id   x   y   z
30702 328.5 73.5 24
30659 307.57 73.5 24
30657 307.57 50.012 24
30700 328.5 50.167 24

QuadrangleId = 392
n_id   x   y   z
30700 328.5 50.167 24
30657 307.57 50.012 24
30341 307.57 16 24
30371 328.5 16 24

QuadrangleId = 393
n_id   x   y   z
30371 328.5 16 24
30341 307.57 16 24
7993 307.57 -6.50003 24
8099 328.5 -6.50003 24

QuadrangleId = 394
n_id   x   y   z
30659 307.57 73.5 24
30380 293 73.5 24
30345 293 50.167 24
30657 307.57 50.012 24

QuadrangleId = 395
n_id   x   y   z
30657 307.57 50.012 24
30345 293 50.167 24
30351 293 16 23.9998
30341 307.57 16 24

QuadrangleId = 396
n_id   x   y   z
30341 307.57 16 24
30351 293 16 23.9998
7673 293 -6.50003 24
7993 307.57 -6.50003 24

QuadrangleId = 397
n_id   x   y   z
11808 580 73.5 31.8
11780 564.7 73.5 31.8
11778 564.7 50.167 31.8
8811 580 49.394 31.8

QuadrangleId = 398
n_id   x   y   z
8811 580 49.394 31.8
11778 564.7 50.167 31.8
8796 564.7 16 31.8
8809 580 16 31.8

QuadrangleId = 399
n_id   x   y   z
8809 580 16 31.8
8796 564.7 16 31.8
4265 564.7 -6.50005 31.8
386 580 -6.50005 31.8

QuadrangleId = 400
n_id   x   y   z
11780 564.7 73.5 31.8
11734 543 73.5 31.8
11732 543 50.167 31.8
11778 564.7 50.167 31.8

QuadrangleId = 401
n_id   x   y   z
11778 564.7 50.167 31.8
11732 543 50.167 31.8
8776 543 16 31.8
8796 564.7 16 31.8

QuadrangleId = 402
n_id   x   y   z
8796 564.7 16 31.8
8776 543 16 31.8
4229 543 -6.50004 31.8
4265 564.7 -6.50005 31.8

QuadrangleId = 403
n_id   x   y   z
31157 580 73.5 24
31129 564.7 73.5 24
31127 564.7 50.167 24
30528 580 49.394 24

QuadrangleId = 404
n_id   x   y   z
30528 580 49.394 24
31127 564.7 50.167 24
30513 564.7 16 24
30526 580 16 24

QuadrangleId = 405
n_id   x   y   z
30526 580 16 24
30513 564.7 16 24
8480 564.7 -6.50005 24
7857 580 -6.50005 24

QuadrangleId = 406
n_id   x   y   z
31129 564.7 73.5 24
31083 543 73.5 24
31081 543 50.167 24
31127 564.7 50.167 24

QuadrangleId = 407
n_id   x   y   z
31127 564.7 50.167 24
31081 543 50.167 24
30493 543 16 24
30513 564.7 16 24

QuadrangleId = 408
n_id   x   y   z
30513 564.7 16 24
30493 543 16 24
8444 543 -6.50004 24
8480 564.7 -6.50005 24

QuadrangleId = 409
n_id   x   y   z
11770 543 243.5 31.8
11668 471.5 243.5 31.8
8752 471.5 221 31.8
8794 543 221 31.8

QuadrangleId = 410
n_id   x   y   z
8794 543 221 31.8
8752 471.5 221 31.8
11659 471.5 186.833 31.8
11761 543 186.833 31.8

QuadrangleId = 411
n_id   x   y   z
11761 543 186.833 31.8
11659 471.5 186.833 31.8
11653 471.5 163.5 31.8
11755 543 163.5 31.8

QuadrangleId = 412
n_id   x   y   z
31119 543 243.5 24
31009 471.5 243.5 24
30469 471.5 221 24
30511 543 221 24

QuadrangleId = 413
n_id   x   y   z
30511 543 221 24
30469 471.5 221 24
30972 471.5 186.833 24
31110 543 186.833 24

QuadrangleId = 414
n_id   x   y   z
31110 543 186.833 24
30972 471.5 186.833 24
30966 471.5 163.5 24
31104 543 163.5 24

QuadrangleId = 415
n_id   x   y   z
11668 471.5 243.5 31.8
11566 400 243.5 31.8
8710 400 221 31.8
8752 471.5 221 31.8

QuadrangleId = 416
n_id   x   y   z
8752 471.5 221 31.8
8710 400 221 31.8
11560 400 186.833 31.8
11659 471.5 186.833 31.8

QuadrangleId = 417
n_id   x   y   z
11659 471.5 186.833 31.8
11560 400 186.833 31.8
11556 400 163.5 31.8
11653 471.5 163.5 31.8

QuadrangleId = 418
n_id   x   y   z
31009 471.5 243.5 24
30879 400 243.5 24
30426 400 221 24
30469 471.5 221 24

QuadrangleId = 419
n_id   x   y   z
30469 471.5 221 24
30426 400 221 24
30873 400 186.833 24
30972 471.5 186.833 24

QuadrangleId = 420
n_id   x   y   z
30972 471.5 186.833 24
30873 400 186.833 24
30869 400 163.5 24
30966 471.5 163.5 24

QuadrangleId = 421
n_id   x   y   z
11566 400 243.5 31.8
11464 328.5 243.5 31.8
8669 328.5 221 31.8
8710 400 221 31.8

QuadrangleId = 422
n_id   x   y   z
8710 400 221 31.8
8669 328.5 221 31.8
11458 328.5 186.833 31.8
11560 400 186.833 31.8

QuadrangleId = 423
n_id   x   y   z
11560 400 186.833 31.8
11458 328.5 186.833 31.8
11454 328.5 163.5 31.8
11556 400 163.5 31.8

QuadrangleId = 424
n_id   x   y   z
30879 400 243.5 24
30777 328.5 243.5 24
30384 328.5 221 24
30426 400 221 24

QuadrangleId = 425
n_id   x   y   z
30426 400 221 24
30384 328.5 221 24
30762 328.5 186.833 24
30873 400 186.833 24

QuadrangleId = 426
n_id   x   y   z
30873 400 186.833 24
30762 328.5 186.833 24
30749 328.5 163.5 24
30869 400 163.5 24

QuadrangleId = 427
n_id   x   y   z
11464 328.5 243.5 31.8
11430 307.57 243.5 31.8
8652 307.57 221 31.8
8669 328.5 221 31.8

QuadrangleId = 428
n_id   x   y   z
8669 328.5 221 31.8
8652 307.57 221 31.8
11427 307.57 186.833 31.8
11458 328.5 186.833 31.8

QuadrangleId = 429
n_id   x   y   z
11458 328.5 186.833 31.8
11427 307.57 186.833 31.8
11425 307.57 163.5 31.8
11454 328.5 163.5 31.8

QuadrangleId = 430
n_id   x   y   z
11430 307.57 243.5 31.8
8654 293 243.5 31.8
8651 293 221 31.8
8652 307.57 221 31.8

QuadrangleId = 431
n_id   x   y   z
8652 307.57 221 31.8
8651 293 221 31.8
8647 293 186.833 31.8
11427 307.57 186.833 31.8

QuadrangleId = 432
n_id   x   y   z
11427 307.57 186.833 31.8
8647 293 186.833 31.8
8645 293 163.5 31.8
11425 307.57 163.5 31.8

QuadrangleId = 433
n_id   x   y   z
30777 328.5 243.5 24
30671 307.57 243.5 24
30367 307.57 221 24
30384 328.5 221 24

QuadrangleId = 434
n_id   x   y   z
30384 328.5 221 24
30367 307.57 221 24
30668 307.57 186.833 24
30762 328.5 186.833 24

QuadrangleId = 435
n_id   x   y   z
30762 328.5 186.833 24
30668 307.57 186.833 24
30666 307.57 163.5 24
30749 328.5 163.5 24

QuadrangleId = 436
n_id   x   y   z
30671 307.57 243.5 24
30369 293 243.5 24
30366 293 221 24
30367 307.57 221 24

QuadrangleId = 437
n_id   x   y   z
30367 307.57 221 24
30366 293 221 24
30362 293 186.833 24
30668 307.57 186.833 24

QuadrangleId = 438
n_id   x   y   z
30668 307.57 186.833 24
30362 293 186.833 24
30360 293 163.5 24
30666 307.57 163.5 24

QuadrangleId = 439
n_id   x   y   z
8818 580 243.5 31.8
11804 564.7 243.5 31.8
8808 564.7 221 31.8
8817 580 221 31.8

QuadrangleId = 440
n_id   x   y   z
8817 580 221 31.8
8808 564.7 221 31.8
11798 564.7 186.833 31.8
8815 580 187.589 31.8

QuadrangleId = 441
n_id   x   y   z
8815 580 187.589 31.8
11798 564.7 186.833 31.8
11794 564.7 163.5 31.8
11815 580 163.5 31.8

QuadrangleId = 442
n_id   x   y   z
11804 564.7 243.5 31.8
11770 543 243.5 31.8
8794 543 221 31.8
8808 564.7 221 31.8

QuadrangleId = 443
n_id   x   y   z
8808 564.7 221 31.8
8794 543 221 31.8
11761 543 186.833 31.8
11798 564.7 186.833 31.8

QuadrangleId = 444
n_id   x   y   z
11798 564.7 186.833 31.8
11761 543 186.833 31.8
11755 543 163.5 31.8
11794 564.7 163.5 31.8

QuadrangleId = 445
n_id   x   y   z
30535 580 243.5 24
31153 564.7 243.5 24
30525 564.7 221 24
30534 580 221 24

QuadrangleId = 446
n_id   x   y   z
30534 580 221 24
30525 564.7 221 24
31147 564.7 186.833 24
30532 580 187.589 24

QuadrangleId = 447
n_id   x   y   z
30532 580 187.589 24
31147 564.7 186.833 24
31143 564.7 163.5 24
31164 580 163.5 24

QuadrangleId = 448
n_id   x   y   z
31153 564.7 243.5 24
31119 543 243.5 24
30511 543 221 24
30525 564.7 221 24

QuadrangleId = 449
n_id   x   y   z
30525 564.7 221 24
30511 543 221 24
31110 543 186.833 24
31147 564.7 186.833 24

QuadrangleId = 450
n_id   x   y   z
31147 564.7 186.833 24
31110 543 186.833 24
31104 543 163.5 24
31143 564.7 163.5 24

QuadrangleId = 451
n_id   x   y   z
15363 543 323.5 31.8
15261 471.5 323.5 31.8
15259 471.5 300.167 31.8
15361 543 300.167 31.8

QuadrangleId = 452
n_id   x   y   z
15361 543 300.167 31.8
15259 471.5 300.167 31.8
12363 471.5 266 31.8
12405 543 266 31.8

QuadrangleId = 453
n_id   x   y   z
12405 543 266 31.8
12363 471.5 266 31.8
11668 471.5 243.5 31.8
11770 543 243.5 31.8

QuadrangleId = 454
n_id   x   y   z
34563 543 323.5 24
34425 471.5 323.5 24
34423 471.5 300.167 24
34561 543 300.167 24

QuadrangleId = 455
n_id   x   y   z
34561 543 300.167 24
34423 471.5 300.167 24
33930 471.5 266 24
33973 543 266 24

QuadrangleId = 456
n_id   x   y   z
33973 543 266 24
33930 471.5 266 24
31009 471.5 243.5 24
31119 543 243.5 24

QuadrangleId = 457
n_id   x   y   z
15261 471.5 323.5 31.8
15171 400 323.5 31.8
15169 400 300.167 31.8
15259 471.5 300.167 31.8

QuadrangleId = 458
n_id   x   y   z
15259 471.5 300.167 31.8
15169 400 300.167 31.8
12327 400 266 31.8
12363 471.5 266 31.8

QuadrangleId = 459
n_id   x   y   z
12363 471.5 266 31.8
12327 400 266 31.8
11566 400 243.5 31.8
11668 471.5 243.5 31.8

QuadrangleId = 460
n_id   x   y   z
34425 471.5 323.5 24
34335 400 323.5 24
34333 400 300.167 24
34423 471.5 300.167 24

QuadrangleId = 461
n_id   x   y   z
34423 471.5 300.167 24
34333 400 300.167 24
33894 400 266 24
33930 471.5 266 24

QuadrangleId = 462
n_id   x   y   z
33930 471.5 266 24
33894 400 266 24
30879 400 243.5 24
31009 471.5 243.5 24

QuadrangleId = 463
n_id   x   y   z
15171 400 323.5 31.8
15069 328.5 323.5 31.8
15067 328.5 300.167 31.8
15169 400 300.167 31.8

QuadrangleId = 464
n_id   x   y   z
15169 400 300.167 31.8
15067 328.5 300.167 31.8
12285 328.5 266 31.8
12327 400 266 31.8

QuadrangleId = 465
n_id   x   y   z
12327 400 266 31.8
12285 328.5 266 31.8
11464 328.5 243.5 31.8
11566 400 243.5 31.8

QuadrangleId = 466
n_id   x   y   z
34335 400 323.5 24
34182 328.5 323.5 24
34180 328.5 300.167 24
34333 400 300.167 24

QuadrangleId = 467
n_id   x   y   z
34333 400 300.167 24
34180 328.5 300.167 24
33851 328.5 266 24
33894 400 266 24

QuadrangleId = 468
n_id   x   y   z
33894 400 266 24
33851 328.5 266 24
30777 328.5 243.5 24
30879 400 243.5 24

QuadrangleId = 469
n_id   x   y   z
15069 328.5 323.5 31.8
15047 307.57 323.5 31.8
15045 307.57 300.012 31.8
15067 328.5 300.167 31.8

QuadrangleId = 470
n_id   x   y   z
15067 328.5 300.167 31.8
15045 307.57 300.012 31.8
12255 307.57 266 31.8
12285 328.5 266 31.8

QuadrangleId = 471
n_id   x   y   z
12285 328.5 266 31.8
12255 307.57 266 31.8
11430 307.57 243.5 31.8
11464 328.5 243.5 31.8

QuadrangleId = 472
n_id   x   y   z
15047 307.57 323.5 31.8
12294 293 323.5 31.8
12259 293 300.167 31.8
15045 307.57 300.012 31.8

QuadrangleId = 473
n_id   x   y   z
15045 307.57 300.012 31.8
12259 293 300.167 31.8
12265 293 266 31.7998
12255 307.57 266 31.8

QuadrangleId = 474
n_id   x   y   z
12255 307.57 266 31.8
12265 293 266 31.7998
8654 293 243.5 31.8
11430 307.57 243.5 31.8

QuadrangleId = 475
n_id   x   y   z
34182 328.5 323.5 24
34139 307.57 323.5 24
34137 307.57 300.012 24
34180 328.5 300.167 24

QuadrangleId = 476
n_id   x   y   z
34180 328.5 300.167 24
34137 307.57 300.012 24
33821 307.57 266 24
33851 328.5 266 24

QuadrangleId = 477
n_id   x   y   z
33851 328.5 266 24
33821 307.57 266 24
30671 307.57 243.5 24
30777 328.5 243.5 24

QuadrangleId = 478
n_id   x   y   z
34139 307.57 323.5 24
33860 293 323.5 24
33825 293 300.167 24
34137 307.57 300.012 24

QuadrangleId = 479
n_id   x   y   z
34137 307.57 300.012 24
33825 293 300.167 24
33831 293 266 23.9998
33821 307.57 266 24

QuadrangleId = 480
n_id   x   y   z
33821 307.57 266 24
33831 293 266 23.9998
30369 293 243.5 24
30671 307.57 243.5 24

QuadrangleId = 481
n_id   x   y   z
15437 580 323.5 31.8
15409 564.7 323.5 31.8
15407 564.7 300.167 31.8
12440 580 299.394 31.8

QuadrangleId = 482
n_id   x   y   z
12440 580 299.394 31.8
15407 564.7 300.167 31.8
12425 564.7 266 31.8
12438 580 266 31.8

QuadrangleId = 483
n_id   x   y   z
12438 580 266 31.8
12425 564.7 266 31.8
11804 564.7 243.5 31.8
8818 580 243.5 31.8

QuadrangleId = 484
n_id   x   y   z
15409 564.7 323.5 31.8
15363 543 323.5 31.8
15361 543 300.167 31.8
15407 564.7 300.167 31.8

QuadrangleId = 485
n_id   x   y   z
15407 564.7 300.167 31.8
15361 543 300.167 31.8
12405 543 266 31.8
12425 564.7 266 31.8

QuadrangleId = 486
n_id   x   y   z
12425 564.7 266 31.8
12405 543 266 31.8
11770 543 243.5 31.8
11804 564.7 243.5 31.8

QuadrangleId = 487
n_id   x   y   z
34637 580 323.5 24
34609 564.7 323.5 24
34607 564.7 300.167 24
34008 580 299.394 24

QuadrangleId = 488
n_id   x   y   z
34008 580 299.394 24
34607 564.7 300.167 24
33993 564.7 266 24
34006 580 266 24

QuadrangleId = 489
n_id   x   y   z
34006 580 266 24
33993 564.7 266 24
31153 564.7 243.5 24
30535 580 243.5 24

QuadrangleId = 490
n_id   x   y   z
34609 564.7 323.5 24
34563 543 323.5 24
34561 543 300.167 24
34607 564.7 300.167 24

QuadrangleId = 491
n_id   x   y   z
34607 564.7 300.167 24
34561 543 300.167 24
33973 543 266 24
33993 564.7 266 24

QuadrangleId = 492
n_id   x   y   z
33993 564.7 266 24
33973 543 266 24
31119 543 243.5 24
31153 564.7 243.5 24

QuadrangleId = 493
n_id   x   y   z
15399 543 493.5 31.8
15297 471.5 493.5 31.8
12381 471.5 471 31.8
12423 543 471 31.8

QuadrangleId = 494
n_id   x   y   z
12423 543 471 31.8
12381 471.5 471 31.8
15288 471.5 436.833 31.8
15390 543 436.833 31.8

QuadrangleId = 495
n_id   x   y   z
15390 543 436.833 31.8
15288 471.5 436.833 31.8
15282 471.5 413.5 31.8
15384 543 413.5 31.8

QuadrangleId = 496
n_id   x   y   z
34599 543 493.5 24
34489 471.5 493.5 24
33949 471.5 471 24
33991 543 471 24

QuadrangleId = 497
n_id   x   y   z
33991 543 471 24
33949 471.5 471 24
34452 471.5 436.833 24
34590 543 436.833 24

QuadrangleId = 498
n_id   x   y   z
34590 543 436.833 24
34452 471.5 436.833 24
34446 471.5 413.5 24
34584 543 413.5 24

QuadrangleId = 499
n_id   x   y   z
15297 471.5 493.5 31.8
15195 400 493.5 31.8
12339 400 471 31.8
12381 471.5 471 31.8

QuadrangleId = 500
n_id   x   y   z
12381 471.5 471 31.8
12339 400 471 31.8
15189 400 436.833 31.8
15288 471.5 436.833 31.8

QuadrangleId = 501
n_id   x   y   z
15288 471.5 436.833 31.8
15189 400 436.833 31.8
15185 400 413.5 31.8
15282 471.5 413.5 31.8

QuadrangleId = 502
n_id   x   y   z
34489 471.5 493.5 24
34359 400 493.5 24
33906 400 471 24
33949 471.5 471 24

QuadrangleId = 503
n_id   x   y   z
33949 471.5 471 24
33906 400 471 24
34353 400 436.833 24
34452 471.5 436.833 24

QuadrangleId = 504
n_id   x   y   z
34452 471.5 436.833 24
34353 400 436.833 24
34349 400 413.5 24
34446 471.5 413.5 24

QuadrangleId = 505
n_id   x   y   z
15195 400 493.5 31.8
15093 328.5 493.5 31.8
12298 328.5 471 31.8
12339 400 471 31.8

QuadrangleId = 506
n_id   x   y   z
12339 400 471 31.8
12298 328.5 471 31.8
15087 328.5 436.833 31.8
15189 400 436.833 31.8

QuadrangleId = 507
n_id   x   y   z
15189 400 436.833 31.8
15087 328.5 436.833 31.8
15083 328.5 413.5 31.8
15185 400 413.5 31.8

QuadrangleId = 508
n_id   x   y   z
34359 400 493.5 24
34257 328.5 493.5 24
33864 328.5 471 24
33906 400 471 24

QuadrangleId = 509
n_id   x   y   z
33906 400 471 24
33864 328.5 471 24
34242 328.5 436.833 24
34353 400 436.833 24

QuadrangleId = 510
n_id   x   y   z
34353 400 436.833 24
34242 328.5 436.833 24
34229 328.5 413.5 24
34349 400 413.5 24

QuadrangleId = 511
n_id   x   y   z
15093 328.5 493.5 31.8
15059 307.57 493.5 31.8
12281 307.57 471 31.8
12298 328.5 471 31.8

QuadrangleId = 512
n_id   x   y   z
12298 328.5 471 31.8
12281 307.57 471 31.8
15056 307.57 436.833 31.8
15087 328.5 436.833 31.8

QuadrangleId = 513
n_id   x   y   z
15087 328.5 436.833 31.8
15056 307.57 436.833 31.8
15054 307.57 413.5 31.8
15083 328.5 413.5 31.8

QuadrangleId = 514
n_id   x   y   z
15059 307.57 493.5 31.8
12283 293 493.5 31.8
12280 293 471 31.8
12281 307.57 471 31.8

QuadrangleId = 515
n_id   x   y   z
12281 307.57 471 31.8
12280 293 471 31.8
12276 293 436.833 31.8
15056 307.57 436.833 31.8

QuadrangleId = 516
n_id   x   y   z
15056 307.57 436.833 31.8
12276 293 436.833 31.8
12274 293 413.5 31.8
15054 307.57 413.5 31.8

QuadrangleId = 517
n_id   x   y   z
34257 328.5 493.5 24
34151 307.57 493.5 24
33847 307.57 471 24
33864 328.5 471 24

QuadrangleId = 518
n_id   x   y   z
33864 328.5 471 24
33847 307.57 471 24
34148 307.57 436.833 24
34242 328.5 436.833 24

QuadrangleId = 519
n_id   x   y   z
34242 328.5 436.833 24
34148 307.57 436.833 24
34146 307.57 413.5 24
34229 328.5 413.5 24

QuadrangleId = 520
n_id   x   y   z
34151 307.57 493.5 24
33849 293 493.5 24
33846 293 471 24
33847 307.57 471 24

QuadrangleId = 521
n_id   x   y   z
33847 307.57 471 24
33846 293 471 24
33842 293 436.833 24
34148 307.57 436.833 24

QuadrangleId = 522
n_id   x   y   z
34148 307.57 436.833 24
33842 293 436.833 24
33840 293 413.5 24
34146 307.57 413.5 24

QuadrangleId = 523
n_id   x   y   z
12447 580 493.5 31.8
15433 564.7 493.5 31.8
12437 564.7 471 31.8
12446 580 471 31.8

QuadrangleId = 524
n_id   x   y   z
12446 580 471 31.8
12437 564.7 471 31.8
15427 564.7 436.833 31.8
12444 580 437.589 31.8

QuadrangleId = 525
n_id   x   y   z
12444 580 437.589 31.8
15427 564.7 436.833 31.8
15423 564.7 413.5 31.8
15444 580 413.5 31.8

QuadrangleId = 526
n_id   x   y   z
15433 564.7 493.5 31.8
15399 543 493.5 31.8
12423 543 471 31.8
12437 564.7 471 31.8

QuadrangleId = 527
n_id   x   y   z
12437 564.7 471 31.8
12423 543 471 31.8
15390 543 436.833 31.8
15427 564.7 436.833 31.8

QuadrangleId = 528
n_id   x   y   z
15427 564.7 436.833 31.8
15390 543 436.833 31.8
15384 543 413.5 31.8
15423 564.7 413.5 31.8

QuadrangleId = 529
n_id   x   y   z
34015 580 493.5 24
34633 564.7 493.5 24
34005 564.7 471 24
34014 580 471 24

QuadrangleId = 530
n_id   x   y   z
34014 580 471 24
34005 564.7 471 24
34627 564.7 436.833 24
34012 580 437.589 24

QuadrangleId = 531
n_id   x   y   z
34012 580 437.589 24
34627 564.7 436.833 24
34623 564.7 413.5 24
34644 580 413.5 24

QuadrangleId = 532
n_id   x   y   z
34633 564.7 493.5 24
34599 543 493.5 24
33991 543 471 24
34005 564.7 471 24

QuadrangleId = 533
n_id   x   y   z
34005 564.7 471 24
33991 543 471 24
34590 543 436.833 24
34627 564.7 436.833 24

QuadrangleId = 534
n_id   x   y   z
34627 564.7 436.833 24
34590 543 436.833 24
34584 543 413.5 24
34623 564.7 413.5 24

QuadrangleId = 535
n_id   x   y   z
18992 543 573.5 31.8
18890 471.5 573.5 31.8
18888 471.5 550.167 31.8
18990 543 550.167 31.8

QuadrangleId = 536
n_id   x   y   z
18990 543 550.167 31.8
18888 471.5 550.167 31.8
15992 471.5 516 31.8
16034 543 516 31.8

QuadrangleId = 537
n_id   x   y   z
16034 543 516 31.8
15992 471.5 516 31.8
15297 471.5 493.5 31.8
15399 543 493.5 31.8

QuadrangleId = 538
n_id   x   y   z
38043 543 573.5 24
37905 471.5 573.5 24
37903 471.5 550.167 24
38041 543 550.167 24

QuadrangleId = 539
n_id   x   y   z
38041 543 550.167 24
37903 471.5 550.167 24
37410 471.5 516 24
37453 543 516 24

QuadrangleId = 540
n_id   x   y   z
37453 543 516 24
37410 471.5 516 24
34489 471.5 493.5 24
34599 543 493.5 24

QuadrangleId = 541
n_id   x   y   z
18890 471.5 573.5 31.8
18800 400 573.5 31.8
18798 400 550.167 31.8
18888 471.5 550.167 31.8

QuadrangleId = 542
n_id   x   y   z
18888 471.5 550.167 31.8
18798 400 550.167 31.8
15956 400 516 31.8
15992 471.5 516 31.8

QuadrangleId = 543
n_id   x   y   z
15992 471.5 516 31.8
15956 400 516 31.8
15195 400 493.5 31.8
15297 471.5 493.5 31.8

QuadrangleId = 544
n_id   x   y   z
37905 471.5 573.5 24
37815 400 573.5 24
37813 400 550.167 24
37903 471.5 550.167 24

QuadrangleId = 545
n_id   x   y   z
37903 471.5 550.167 24
37813 400 550.167 24
37374 400 516 24
37410 471.5 516 24

QuadrangleId = 546
n_id   x   y   z
37410 471.5 516 24
37374 400 516 24
34359 400 493.5 24
34489 471.5 493.5 24

QuadrangleId = 547
n_id   x   y   z
18800 400 573.5 31.8
18698 328.5 573.5 31.8
18696 328.5 550.167 31.8
18798 400 550.167 31.8

QuadrangleId = 548
n_id   x   y   z
18798 400 550.167 31.8
18696 328.5 550.167 31.8
15914 328.5 516 31.8
15956 400 516 31.8

QuadrangleId = 549
n_id   x   y   z
15956 400 516 31.8
15914 328.5 516 31.8
15093 328.5 493.5 31.8
15195 400 493.5 31.8

QuadrangleId = 550
n_id   x   y   z
37815 400 573.5 24
37662 328.5 573.5 24
37660 328.5 550.167 24
37813 400 550.167 24

QuadrangleId = 551
n_id   x   y   z
37813 400 550.167 24
37660 328.5 550.167 24
37331 328.5 516 24
37374 400 516 24

QuadrangleId = 552
n_id   x   y   z
37374 400 516 24
37331 328.5 516 24
34257 328.5 493.5 24
34359 400 493.5 24

QuadrangleId = 553
n_id   x   y   z
18698 328.5 573.5 31.8
18676 307.57 573.5 31.8
18674 307.57 550.012 31.8
18696 328.5 550.167 31.8

QuadrangleId = 554
n_id   x   y   z
18696 328.5 550.167 31.8
18674 307.57 550.012 31.8
15884 307.57 516 31.8
15914 328.5 516 31.8

QuadrangleId = 555
n_id   x   y   z
15914 328.5 516 31.8
15884 307.57 516 31.8
15059 307.57 493.5 31.8
15093 328.5 493.5 31.8

QuadrangleId = 556
n_id   x   y   z
18676 307.57 573.5 31.8
15923 293 573.5 31.8
15888 293 550.167 31.8
18674 307.57 550.012 31.8

QuadrangleId = 557
n_id   x   y   z
18674 307.57 550.012 31.8
15888 293 550.167 31.8
15894 293 516 31.7998
15884 307.57 516 31.8

QuadrangleId = 558
n_id   x   y   z
15884 307.57 516 31.8
15894 293 516 31.7998
12283 293 493.5 31.8
15059 307.57 493.5 31.8

QuadrangleId = 559
n_id   x   y   z
37662 328.5 573.5 24
37619 307.57 573.5 24
37617 307.57 550.012 24
37660 328.5 550.167 24

QuadrangleId = 560
n_id   x   y   z
37660 328.5 550.167 24
37617 307.57 550.012 24
37301 307.57 516 24
37331 328.5 516 24

QuadrangleId = 561
n_id   x   y   z
37331 328.5 516 24
37301 307.57 516 24
34151 307.57 493.5 24
34257 328.5 493.5 24

QuadrangleId = 562
n_id   x   y   z
37619 307.57 573.5 24
37340 293 573.5 24
37305 293 550.167 24
37617 307.57 550.012 24

QuadrangleId = 563
n_id   x   y   z
37617 307.57 550.012 24
37305 293 550.167 24
37311 293 516 23.9998
37301 307.57 516 24

QuadrangleId = 564
n_id   x   y   z
37301 307.57 516 24
37311 293 516 23.9998
33849 293 493.5 24
34151 307.57 493.5 24

QuadrangleId = 565
n_id   x   y   z
19066 580 573.5 31.8
19038 564.7 573.5 31.8
19036 564.7 550.167 31.8
16069 580 549.394 31.8

QuadrangleId = 566
n_id   x   y   z
16069 580 549.394 31.8
19036 564.7 550.167 31.8
16054 564.7 516 31.8
16067 580 516 31.8

QuadrangleId = 567
n_id   x   y   z
16067 580 516 31.8
16054 564.7 516 31.8
15433 564.7 493.5 31.8
12447 580 493.5 31.8

QuadrangleId = 568
n_id   x   y   z
19038 564.7 573.5 31.8
18992 543 573.5 31.8
18990 543 550.167 31.8
19036 564.7 550.167 31.8

QuadrangleId = 569
n_id   x   y   z
19036 564.7 550.167 31.8
18990 543 550.167 31.8
16034 543 516 31.8
16054 564.7 516 31.8

QuadrangleId = 570
n_id   x   y   z
16054 564.7 516 31.8
16034 543 516 31.8
15399 543 493.5 31.8
15433 564.7 493.5 31.8

QuadrangleId = 571
n_id   x   y   z
38117 580 573.5 24
38089 564.7 573.5 24
38087 564.7 550.167 24
37488 580 549.394 24

QuadrangleId = 572
n_id   x   y   z
37488 580 549.394 24
38087 564.7 550.167 24
37473 564.7 516 24
37486 580 516 24

