SubAreaId = 0
PartId1 = 0
PartId2 = 1
16075  37494  -0.880021  0.0757146  6
142  7673  0.063931  -3.02508e-06  6
16076  37495  -0.985054  0.0868468  6
4255  8470  0.0245727  -0.000180183  6
145  7676  0.0394047  2.67225e-07  6
8626  30341  0.0631332  -7.86589e-06  6
146  7677  0.0410671  -1.48298e-06  6
4259  8474  0.0256212  -0.000202188  6
15054  34146  -0.237998  3.95055e-05  6
8630  30345  0.0666357  -4.23168e-06  6
19681  40951  -2.49653  0.177626  6
11458  30762  0.0478844  -3.36001e-05  6
15056  34148  -0.30918  6.4103e-05  6
19683  40953  -1.17451  0.0934465  6
4265  8480  0.0278559  -0.000261851  6
15059  34151  -0.533345  0.000160812  6
155  7686  0.0495664  -9.05548e-07  6
8636  30351  0.0653025  -3.47175e-06  6
11464  30777  0.0236453  -3.22737e-05  6
18917  37932  -1.1749  0.0337483  6
4269  8484  0.01918  -0.000122397  6
22517  41383  -2.01675  0.0744101  6
159  7690  0.0572865  -1.34061e-05  6
4016  8195  0.045163  -4.89336e-05  6
15067  34180  -0.0221255  -1.7797e-05  6
19695  40965  -2.26536  0.189804  6
4276  8491  0.0230295  -0.00019413  6
8645  30360  0.0579917  -7.19703e-06  6
19696  40966  -1.09406  0.0986452  6
18926  37969  -1.58784  0.0515513  6
8647  30362  0.0516848  -7.73645e-06  6
19698  40968  -1.2616  0.116954  6
11732  31081  0.0318903  -0.000287969  6
4022  8201  0.0487611  -6.6306e-05  6
8651  30366  0.037776  -8.3034e-06  6
18674  37617  -0.846116  0.000340445  6
19702  40972  -1.95161  0.185886  6
8652  30367  0.0366485  -1.7213e-05  6
18676  37619  -1.00852  0.000452865  6
19704  40974  -2.10999  0.19838  6
8654  30369  0.0248153  -8.42613e-06  6
19705  40975  -2.21076  0.206239  6
8656  30371  0.0600556  -1.73138e-05  6
12255  33821  0.00813175  -1.60485e-05  6
18683  37626  -1.84599  0.00126257  6
12259  33825  -0.0257974  -7.11396e-06  6
15087  34242  -0.290525  0.000173188  6
18685  37628  -2.12081  0.00163964  6
8665  30380  0.0668337  -4.80829e-06  6
18688  37631  -2.87412  0.00314897  6
12265  33831  0.00814443  -8.24867e-06  6
15093  34257  -0.50162  0.000403671  6
22546  41412  -3.10484  0.127578  6
8669  30384  0.035354  -3.38618e-05  6
18696  37660  -0.796011  0.000824405  6
193  7725  0.0317089  -7.7594e-06  6
194  7726  0.0332329  -1.24736e-05  6
12274  33840  -0.247437  1.2758e-05  6
11761  31110  0.0292526  -0.000261096  6
22555  41449  -3.51778  0.140478  6
12276  33842  -0.32134  2.25961e-05  6
15361  34561  0.00026921  0.000546611  6
12280  33846  -0.451965  4.32086e-05  6
22303  41097  -3.72354  0.00640794  6
12281  33847  -0.434891  0.000114917  6
22305  41099  -4.09665  0.00879675  6
12283  33849  -0.554378  6.18308e-05  6
11770  31119  0.0200528  -2.22819e-05  6
206  7738  0.0474576  -5.90057e-05  6
12285  33851  0.00857092  -2.86891e-05  6
15884  37301  -0.64584  0.000219668  6
22312  41106  -5.42197  0.0243087  6
15888  37305  -0.881305  0.000137032  6
18716  37722  -1.99302  0.00373288  6
22314  41108  -5.61013  0.022021  6
11778  31127  0.0292749  -0.000322221  6
12294  33860  -0.0561654  -5.49226e-06  6
11780  31129  0.029543  -0.00034281  6
22317  41111  -5.85332  0.00696045  6
8698  30414  0.0498303  -7.40496e-05  6
15894  37311  -0.671503  8.63796e-05  6
18722  37737  -2.69806  0.00692511  6
12298  33864  -0.408998  0.000294948  6
22325  41140  -3.48793  0.0132882  6
15903  37320  -1.92191  0.000530955  6
15390  34590  -0.115407  0.0050897  6
15905  37322  -2.20826  0.000695181  6
11794  31143  0.0286313  -0.000335241  6
8710  30426  0.0323349  -9.82008e-05  6
18990  38041  -0.342111  0.0167964  6
4086  8265  0.0279855  -4.79813e-05  6
11540  30853  0.0508596  -8.62933e-05  6
15909  37326  -2.66839  0.00104109  6
11798  31147  0.0272054  -0.000287969  6
15910  37327  -2.56155  0.00241954  6
15912  37329  -2.99556  0.00137027  6
15399  34599  -0.209663  0.00958812  6
15914  37331  -0.607288  0.000542183  6
19513  40781  -3.20231  0.00414223  6
11804  31153  0.0189201  -1.68004e-05  6
239  7767  0.0246557  -2.8067e-05  6
240  7768  0.0260018  -3.60379e-05  6
19517  40785  -3.89085  0.00293234  6
11808  31157  0.0277443  -0.000369068  6
22345  41202  -5.27712  0.0397457  6
15407  34607  0.000760104  0.000625586  6
15923  37340  -1.04962  0.000184085  6
15409  34609  -0.0102684  0.00105863  6
12327  33894  0.0118506  -4.62051e-05  6
19523  40791  -3.33988  0.00183246  6
22351  41217  -5.57768  0.0221688  6
11815  31164  0.0270375  -0.000361598  6
15927  37344  -2.40626  0.00540436  6
11560  30873  0.0416782  -0.000112869  6
8734  30450  0.040122  -0.000158088  6
SubAreaId = 1
PartId1 = 0
PartId2 = 1
4088  8267  0.0293125  -5.64425e-05  6
18698  37662  -0.947158  0.00108191  6
15282  34446  -0.12193  0.00212303  6
22519  41385  -2.19189  0.0847515  6
15083  34229  -0.22335  0.000113446  6
11734  31083  0.0321469  -0.000306693  6
3896  8024  0.0453907  -4.79828e-06  6
22327  41142  -3.82987  0.0175512  6
18911  37926  -1.0175  0.0279617  6
11542  30855  0.051036  -9.45858e-05  6
18712  37709  -1.73449  0.00290583  6
15363  34563  -0.0117946  0.000931207  6
4109  8288  0.0347265  -9.58794e-05  6
3910  8071  0.0527303  -9.44211e-06  6
22540  41406  -2.914  0.120862  6
15171  34335  -0.0329763  0.000113359  6
11755  31104  0.0308936  -0.000302309  6
22341  41189  -5.1368  0.0566485  6
18992  38043  -0.40929  0.0207978  6
11556  30869  0.0457342  -0.000115083  6
4193  8408  0.022426  -9.91819e-05  6
18800  37815  -0.733338  0.00546659  6
11632  30945  0.0412171  -0.000194176  6
15384  34584  -0.0860583  0.00381168  6
22621  41523  -1.62754  0.114936  6
15185  34349  -0.169664  0.000782414  6
3998  8177  0.0370662  -2.35106e-05  6
11440  30702  0.0614323  -2.32051e-05  6
22429  41295  -2.93877  0.0524438  6
15261  34425  -0.0195001  0.000456958  6
19013  38064  -0.752275  0.043621  6
18814  37829  -1.3526  0.013189  6
4012  8191  0.0434643  -4.27869e-05  6
4214  8429  0.0268163  -0.00016013  6
15069  34182  -0.049595  -5.16246e-06  6
11653  30966  0.0383322  -0.000208497  6
18890  37905  -0.549414  0.0126208  6
22642  41544  -2.16153  0.156918  6
11454  30749  0.0535378  -3.22105e-05  6
22443  41309  -3.89657  0.0838468  6
SubAreaId = 1
PartId1 = 1
PartId2 = 2
41406  41927  0.120862  -2.914  1000
8177  8570  -2.35106e-05  0.0370662  1000
37926  41847  0.0279617  -1.0175  1000
41544  41945  0.156918  -2.16153  1000
41142  41900  0.0175512  -3.82987  1000
38064  41865  0.043621  -0.752275  1000
37662  41820  0.00108191  -0.947158  1000
34446  41767  0.00212303  -0.12193  1000
34584  41785  0.00381168  -0.0860583  1000
34182  41740  -5.16246e-06  -0.049595  1000
30966  41687  -0.000208497  0.0383322  1000
31104  41705  -0.000302309  0.0308936  1000
30702  41660  -2.32051e-05  0.0614323  1000
8191  8561  -4.27869e-05  0.0434643  1000
41295  41918  0.0524438  -2.93877  1000
8267  8588  -5.64425e-05  0.0293125  1000
37815  41838  0.00546659  -0.733338  1000
34335  41758  0.000113359  -0.0329763  1000
8071  8543  -9.44211e-06  0.0527303  1000
8408  8606  -9.91819e-05  0.022426  1000
30855  41678  -9.45858e-05  0.051036  1000
41309  41909  0.0838468  -3.89657  1000
37829  41829  0.013189  -1.3526  1000
34349  41749  0.000782414  -0.169664  1000
41385  41936  0.0847515  -2.19189  1000
8288  8579  -9.58794e-05  0.0347265  1000
30869  41669  -0.000115083  0.0457342  1000
41523  41954  0.114936  -1.62754  1000
37905  41856  0.0126208  -0.549414  1000
41189  41891  0.0566485  -5.14335  -5.2
8024  8552  -4.79828e-06  0.0453907  1000
38043  41874  0.0207978  -0.40929  1000
34425  41776  0.000456958  -0.0195001  1000
8429  8597  -0.00016013  0.0268163  1000
37709  41811  0.00290583  -1.73449  1000
34563  41794  0.000931207  -0.0117946  1000
30945  41696  -0.000194176  0.0412171  1000
34229  41731  0.000113446  -0.22335  1000
31083  41714  -0.000306693  0.0321469  1000
30749  41651  -3.22105e-05  0.0535378  1000
